stock_id,code
208032,GNT
207048,ARR
80135500028534,WFG
79375290815911,SQFT
202657,CBT
81801947346181,VMCAU
205941,SCSC
209020,NOM
77433965596136,IDYA
206844,BKU
208779,VFL
207385,GLO
82244328978267,PACWP
203406,OFG
207936,CTO
202759,IGA
84632330801516,ZRSP
82755430087163,CTM
79852032186472,QS
208100,ENX
202806,LTRX
83653078253322,ZAPP
81084687805719,FHLTU
207773,DHY
205452,NUV
206650,ABEV
203418,PRA
71433896278261,OOMA
75217762469743,RILYG
84464827076376,BYON
74672301621888,ECCY
84211424004652,PODC
76540612397993,TZAC
76781130552707,PLL
82124069893815,TENKU
76368813705973,FVCB
80556406827196,GXII
83476984593953,OAKUU
79237851862281,NCNO
212221,OPP
212170,MINDP
84529251576229,CLBR.U
202989,RMBS
80517752121455,VALN
85074712427486,GE.WI
79388175717805,NSH.U
202882,NHS
203127,UNF
207282,AMBA
201782,NBR
81497004667452,NPFD
208204,IRT
202830,INSM
207800,JRS
203224,CHNR
80736795453970,BITF
208554,EEA
201775,TKR
207090,GEF.B
83154862046309,SKWD
211499,FCPT
79070348137560,LEGN
201090,RDCM
205674,NAZ
76652281547766,HGLB
208572,FISK
84907208708937,DYCQU
79336636110190,RMRM
203374,EGF
83446919822834,PAVS
206867,SEB
78670916178768,DLY
85487029260784,TEN
78035261018363,SSPKW
80839874669333,PFTAU
81385335517487,AUST
207412,ERC
209519,BDR
202201,PHD
83236466425030,ELEP
206108,PXLW
205265,WNS
79654463690532,FURY
205813,IT
208591,AXU
208514,TCBIL
203318,USA
74015171625025,BYSI
79272211600684,HPX.U
84022445443276,HYAC.U
206374,CGNX
79461190161909,GP
209458,CYCCP
205223,MAV
76424648280887,BNGOW
204709,CAL
80466212512842,FNGR
74277164630235,BEDU
75419625932849,QES
204899,LPL
207954,JSM
80053895649745,MYTE
208354,DRD
210688,UE
202807,DIOD
209378,JJP
206902,CUBE
208054,DMB
210017,TOUR
75784698153238,ENBA
205126,NAD
206945,KMPR
76407468411675,CWEN.A
82781199890970,VOXR
81316616040544,ONYXU
206428,PDLI
205811,CCI
81325205975175,RRAC.U
208318,OXLC
207759,BUI
80096845322783,TIRX
80285823884307,CSAN*
80723910552070,DTE*
73478300712295,GECC
202445,GLW
202054,HUN
81462644928947,APXIU
202842,AVB
81398220419384,NMAI
211632,SELF
206014,NDAQ
80479097415722,NIMC
79538499573328,SABRP
207875,INGN
205087,NI
208394,ERH
81299436171323,TGVCU
207214,JPC
81501299634764,SHAP.U
206986,SIM
207809,BKEPP
78108275462469,NYMTM
207473,EFR
206086,WINA
85160611788086,RBRK
84743999951418,NEXN
202960,GAB
77322296446353,FXNC
209476,JJE
207675,BWG
207715,ETO
212139,DTJ
77464030367227,OGI
74560632472128,RBB
76050986125794,ARPO
207851,NBH
205484,AMSF
205091,UFI
81978041005569,DECAU
211236,CYRX
202757,PLXS
206363,RGEN
80685255846311,DDL
201735,BUD
83962315901029,BOWNU
78546362127100,NREF
208526,CMT
75956496845197,OSPN
77253576969554,PD
206941,DSL
207788,ARDC
80354543361279,JAAC
83090437536775,HSPOU
207811,UZA
208317,PAI
211530,UZC
208951,GLBS
203932,TWN
76484777823089,OCCI
75299366848402,NTR
82828444531280,ZJYL
84095459887435,FMSTU
206035,RCON
79899276826805,ABCL
208033,TRX
212058,FBK
201820,CPRT
206554,XNCR
76927159454866,CFXA
208211,VMM
75715978676452,PAVMZ
202881,SNY
210099,AMTX
76141180439063,CANG
206174,ICAD
207624,HYI
208434,ORC
79787607676921,AENZ
79577154279067,MNSO
205550,CWBC
202184,PDM
205949,CRVL
211837,SUPV
84421877403327,ZYB
202123,MKC.V
207399,EOS
81106162642235,CWAN
81338090877088,DRUG
74934294627622,QD
203280,HPF
202390,NFJ
79963701336381,ARKO
212433,SNGX
81286551269382,USCTU
202843,CPHC
81166292184527,NFGC
74723841229461,ACGLO
80534931990674,SMWB
212184,TANNL
207051,ESRT
209136,DGSE
209803,GFNCP
206742,MEOH
202008,DAC
209087,IDN
202187,NOK
79216377025777,IMTX
84314503219976,NVNI
208827,DIT
202922,CPHI
80388903099742,KVSD
205572,MYN
205558,GSM
206242,KFRC
201731,IFN
77773268013146,TCFCP
84116934723943,LGVNV
82411832703023,MAIA
205255,HSTM
202648,PIM
212154,HBANN
205208,WAT
80680960879004,WKME
206390,ALKS
76776835599434,PBC
201849,FTI
202407,FBP
206134,GAIA
81548544275141,MCAA
206660,PBR.A
83236466425035,SCLX.CNT
73057393916981,APOPW
82274393749376,SCWO
79310866306386,BEPC*
207091,JQC
83146272111699,MLEC
202584,AFL
205368,MCO
84945863414631,ASTH
207364,GBLI
84061100149009,LDWY
81350975779027,EMBKW
83988085704861,XJET
205624,MIDD
208590,LAND
205700,FN
78039555985666,FITBO
76008036452798,STIM
201444,SNN
79611514017525,LNSR
202716,COO
207081,TILE
203278,PMT
202081,TS
74367358943503,JHG
79869212055691,POWW
77348066250143,SOHON
205748,ILMN
81436875125109,CDRO
206420,QNST
208144,ETX
208384,CCZ
77700253568694,NBSE
202640,MBT
202495,VTR
84967338251178,NTHI
202183,WSR
205765,TAC
79834852317267,AVAN
84507776749425,CAPT
82798379760180,HUDAU
202339,GCI
77584289451608,REAL
78524887290609,SWKH
84825604330165,FTG
206500,TX
74414603583965,CGBD
201677,ALV
80900004211623,MXCT
85220741330414,SVCO
209120,BANFP
81797652378878,RLTY
206482,CRIS
76467597953880,PLAG
202712,IGD
81445465059726,INTS
81737522836627,EVGRU
207163,GGN
205125,KT
204429,VHI
83691732959026,FP
212172,NEWTL
201785,EXC
203548,AME
202833,HSY
76897094683773,TIGO
76562087234486,AQNA
205207,TTEC
74135430709372,AAXN
210613,FRPH
78546362127103,BMEZ
210296,TTOO
201957,BHP
208595,WRN
83245056359643,CRGO
207478,SAND
73834782998072,KRP
207639,EOD
208448,BPOPM
82914343877366,GLST
82197084337953,BTMD
207248,FFC
203426,WSBC
201346,BBVA
78005196247258,RILYN
202468,CVX
201340,CJJD
207569,MMD
208301,SBI
73491185614192,TWNKW
206415,CCCL
212218,LMRKO
205324,ITUB
206112,GERN
74229919989950,SVRA
206701,BF.B
81222126759542,IVT
201719,KIRK
201628,ENS
203349,CTS
81720342967407,HTCR
203243,KYN
201851,MCK
80758270290516,EVCM
82124069893813,IVCAU
201134,JKS
81677393294330,ATAKU
203154,VTN
77734613307091,XBIOW
211927,GEMP
210654,DIAX
202132,BFS
80083960420865,VINP
83240761392333,ATMV
207370,EAD
206046,MCI
75028783908231,TPR
202461,HTD
205367,LSBK
206773,NDSN
76063871027691,LFACW
75698798807262,EAF
78099685527862,PGNY
81355270746334,IRRX.U
207969,SPPP
77494095138313,FINS
208115,NNVC
80139794995841,LHDX
75063143646647,SCPH
77232102133061,AFINP
211695,NNDM
206985,BTG
203464,TIVO
202398,AVAV
205432,PGP
77240692067661,JMIA
206999,EVTC
202225,HUM
205370,HYT
80745385388597,TALK
208165,NEO
81866371855703,IDR
82377472964612,PMN
206931,RHP
77622944157317,SREA
202292,IVZ
76467597953878,RCA
206114,NFLX
201297,SFL
82154134664922,BLACU
72679436794728,ENIC
210183,VUZI
202476,OMER
210596,VCEL
71369471768783,NTRA
203229,PRAA
84932978512742,RDDT
205340,NXN
81260781465555,CDLA
206316,LOGI
208989,APWC
202067,STWD
76721001024535,DMAC
81106162642253,AEHAU
83180631850127,HGIA
78069620756755,IPHA
81282256302080,PHYT.U
205428,VPV
201128,WIX
205782,MHLD
73834782998070,MDLQ
203132,HPS
83051782831030,BFRG
77859167359104,BPYPO
76394583509777,BHFAL
208893,XPL
83507049365075,HLP
81479824798213,GNTA
76218489850467,PCB
203354,MMT
82764020021769,BHM
75797583055134,BCML
211331,PEN
203413,CBZ
207316,ETJ
81174882119186,GATEU
202618,XIN
207750,LMNR
203432,NCA
76059576060389,ENTXW
81144817347993,HCTI
80534931990672,AFLIW
76291504294547,SILV
79547089507945,STWOU
205230,FMX
81969451070948,T.WD
207152,AGRO
206084,MTZ
204470,FEIM
83657373220626,SLRN
84138409560505,ARM
205757,INOD
201101,IVAC
212484,CNDT
211620,NOMD
81325205975190,MCAAU
77850577424507,MBINO
83713207795688,TBMC
208096,MEIP
208179,OGCP
75806172989728,ECCX
84207129025981,PMGM
77764678078187,THCAW
81973746038259,AFARU
74805445608665,CELC
202569,MHD
206317,GPRK
81716048000097,PRLH
207856,PME
82493437081751,ZFOXW
211852,BLD
205701,CIX
75595719592080,COCP
78095390560562,GLADL
207757,AHH
208597,GEVO
202804,RS
202928,DTF
80242874211197,KAIR
204201,DNP
202202,RFIL
201401,MTR
84198539102745,NETD
201277,EQS
208589,OGEN
79787607676912,TLS
210558,PGRE
205492,ING
202418,IMOS
203016,EQR
74968654356430,SHIPW
203489,JHS
207259,NCV
83936546095459,LZM.WS
78391743304343,CUBB
205990,TWMC
73933567245926,CETXW
208931,VGZ
208152,QURE
81475529830903,VRE
206638,FIVN
209884,MGR
80152679897797,VTAQW
212301,INBKL
212404,TRVG
201832,STNG
201607,NVEC
80560701794515,SSR
207499,NBB
205483,MGI
207895,TGLS
75780403185939,ROAD
206786,VC
84267258579624,RDZN
202932,SBUX
77554224680506,AIRTP
79237851862280,IVA
203705,FUND
78155520102757,ETNB
83099027471394,HUDA
75943611934317,ONCY
85345295382349,NVL
206654,ABBV
80161269832400,IFBD
205302,HWKN
205973,NEU
201395,HLF
201728,SAN
80895709244317,TBLD
206269,MED
74646531818099,SSRM
202229,L
206243,DLNG
78103980495170,AACG
202825,RFI
206090,GIGM
85066122499147,CPAY
85096187270295,AAPR
79929341597939,WNW
78039555985665,HBT
82961588517692,DMYY
202381,MKC
205413,CXH
203200,ELS
205185,MAA
81707458065485,RDTXU
77038828604618,FDUSZ
208680,SOHO
202179,EFC
207513,WSO.B
207718,WIA
77584289451609,BSTZ
211182,WTFCM
205371,MUA
202688,DOV
83700322893639,FORL
207653,ETB
202311,AGCO
81320911007862,FLXE
79323751208283,.SOX
76467597942225,RC
207571,CAF
205967,INWK
84808424460952,SOGP
81621558719368,TURO
77764678078185,BORR
79104707875965,BNR
202465,CROX
207387,NMZ
207742,BLE
202789,BASI
82540681722069,SKGR
208082,TDE
81969451070956,RACY
201598,BVN
202532,EMF
75668734036180,VTSI
208332,SPE
210462,NMS
82042465515088,NHS.RT
82154134664913,ASPPU
206176,NVAX
76987288997027,ALEC
85164906755388,ONDR
202026,SR
208810,FSBW
203092,TDW
83090437536780,HUAK
79070348137559,LRMR
84752589886032,SUBL
79474075063801,HGBL
83910776291632,PAPL
202256,KSS
205424,NOA
202160,ARAY
205378,TRMK
74882755020042,XFLT
206740,CIG
81174882119173,SEVN
207291,BGB
80152679897802,AEI
76738180893734,TBLTW
201111,MDWD
78554952061700,ELAT
203937,BCBP
203557,EBAY
202784,PEP
83704617861054,PCG.PRA
211883,COE
77373836053939,NXTC
81376745582868,EVTV
205963,WMGI
211037,CIGI
79070348137556,AYRO
210920,ETSY
212340,IIPR
207953,JOF
82910048910046,UHALV
81497004667448,EVE.U
75088913450451,FBIOP
205429,OIA
202175,PCAR
201757,BGR
82214264207154,DECA
80345953426626,LBPS
74964359398731,SOHOO
204091,MFM
74848395281648,NCNA
208398,ACNB
211591,RIV
208121,JRI
81973746038263,GGR
206124,MAG
76205604948566,ITP
209550,JOB
81471234863576,TGAAU
201258,IAG
203372,SKT
210075,CTRE
211431,XTNT
77189152460065,PDSB
81295141204003,CMTG
205152,IQI
210529,FRPT
207402,PTCT
202035,MMI
78202764743076,SITM
202169,CUBA
208219,GRX
206104,AMGN
74788265739461,COHN
208256,CHMI
81767587607765,AXAC.U
203168,NVS
207088,ETG
79517024736812,BNL
84464827076375,EVMO
76398878477078,ARVN
201515,HMY
203487,BNY
75810467957032,NVT
80951543819285,CRDL
207047,AKO.A
74577812341319,RDFN
207794,GOF
207073,FPF
84151294462428,AMGSU
75754633382147,DOCU
82643760937295,LNKB
73048803982384,PAVMW
212190,WALA
75054553712043,HFRO
210408,AFGE
74272869662935,UONE
209202,EVI
202808,PHK
206761,INGR
201674,NVGS
84632330801522,FINE
202305,BDN
202497,TYG
80878529375106,TEAD
79482664998405,QRTBV
77227807165763,TEAF
81647328523194,AIBBU
201335,TSLA
207354,BIT
72198400457377,INVA
81041738132681,FATPU
202010,OPTT
202024,ANDE
78099685527865,FDUSG
81587198980921,APCX
211040,FSV
209321,MXC
209732,ANDAW
81144817347992,DSAQ.U
80595061532961,FLYW
202982,BTO
203397,ADSK
78937204151281,GAN
203619,MUC
80861349505868,NABL
81741817803938,RMMZ
77051713506511,AXGT
77674483764897,PHR
202046,MAS
80633716238701,UGIC
78099685527863,OFSSI
73735998750211,AVDL
203520,BRK.B
207266,UTG
81522774471310,SAGAU
211128,TGNA
209995,HNNA
75638669265078,OPBK
78301548991046,GRWG
205423,FT
203380,CDZI
203468,NXQ
80878529375100,PHCC
207262,EIM
85194971517330,NIRLQ
205842,CIEN
205266,GGB
207724,DBL
205375,JHI
77859167359105,SOLN
77309411544451,IMUX
78151225135454,AIO
83889301455111,CKHL
82970178452301,TMPOW
202475,AGD
80620831336776,VMEO
208229,EARN
202791,AVK
203026,AZN
205338,GCO
205326,BXS
205186,FF
207067,BTT
84572201259144,PCG.PRH
207799,PSF
205817,NXC
205179,COHU
208458,BCV
76325864032932,SAF
76484777823088,EQ
207086,ETW
79942226499863,STIC
78434692977337,JMPNL
80706730682838,DNAY
79160542450867,DDI
203128,MYD
203069,TPRE
81346680811723,BLBX
76553497285095,PT
203463,ETR
201671,MVO
76867029912686,HROW
202443,KR
80225694341957,WLMS
74646531818098,IMTE
81187767021084,WBX
85104777213066,FFFZ
201300,GNTX
205768,PSMT
201689,FMO
206287,PRSC
75655849134277,BSA
202636,RIO
206775,WB
79143362581656,RPTX
81703163098184,SHEL
84756884853333,JVSAU
210511,BST
80930068982783,MIO
207084,THRM
84572201259143,PCG.PRG
82643760937296,GLSTU
85005992956903,JVSA
210003,ARCB
75419625932850,CDLX
211577,PBB
207808,TDJ
80655191075197,MQ
204736,FMN
210154,CASI
201260,GTN.A
74964359398719,BB
77137612852475,AGNCM
211468,MESO
77915001933960,ICMB
202662,STK
208167,EGAN
205715,PCK
207498,MGNX
75325136652194,CDMOP
82068235318900,JMSB
203389,MYC
82179904468732,BNRG
205767,EFX
85233626232340,GGL
81252191530926,FEXDU
81776177542378,PWUPU
81518479503988,ZGN
76841260108900,AMCIW
203555,KMT
202694,KF
204761,INTG
83051782831021,ATMVU
78189879841173,DTP
79401060619707,NNOX
74513387831834,IOR
83481279561269,NTV
207062,EVT
76111115667959,ALLK
202023,GGT
204586,PBHC
212424,LGF.B
76033806256595,CSSEP
208041,SQBG
202660,ANSS
75595719592087,MUDSW
210461,ECC
81720342967406,BTRU
79456895194607,NDMO
72937134832635,GATX
85186381591972,VIK
81041738132687,CLBT
210969,NYMTO
201062,GSAT
77554224680507,AIRTW
77236397100362,OCCIP
79182017287377,ACCD
208551,CEV
207863,SRV
75879187423394,AMBO
201914,PFO
81020263296168,SWSSU
207484,CET
84451942174473,CREV
201928,HOLX
75655849134276,OPES
85018877858810,TRSG
203199,HR
83421150019019,IZM
202879,PFD
74375948878101,RILYZ
201334,UL
84748294918735,SCRP
206646,HSBC
80229989309268,RFMZ
74122545807481,DXC
85096187270304,SOLV
208002,ACP
207690,GBAB
80204219505450,ACR
80328773557399,ADF.U
202941,TGT
205086,BRK.A
83176336882819,CCLD
201471,TEF
80625126304099,HKD
209154,PYT
77674483764898,IFS
73980811886196,DSKEW
75939316975998,BH.A
210358,MBCN
82046760482386,BLTE
80693845780926,MOLN
208711,INFU
201596,SENEB
82673825708432,AMPX
76484777823086,CTAC.U
202659,GLNG
79607219050216,FUBO
206400,CAMT
81110457609550,ARBK
203065,ENB
81771882575077,PARAP
77743203241694,RCB
81716048000099,ANGH
202678,CCJ
81161997217206,IFIT
207168,NML
79242146829583,CXDO
203183,PMO
207530,HIO
81192061988419,AEON
203514,TRMB
202948,BCO
83816287010953,BENF
205987,STM
208074,WHF
205478,MYJ
205399,BKE
209790,FITBI
83691732959028,AZTR
206699,JWN
206659,IMO
203236,LZB
206020,PEGA
75149042992618,QTRX
72473278364411,NVTR
209806,GJP
209807,GJR
203533,DOX
82931523746572,FSCO
74096776003686,HESM
82257213880172,AFRI
80809809898172,SNTG
210652,BXMX
203197,SCL
208708,VCF
75612899461279,STG
205336,NEOG
205063,RCS
80105435257387,IFF*
210501,SKYS
201545,MMYT
201345,MSFT
203176,PSA
203220,NMT
80590766565656,ATCOL
83833466880164,AACT
81471234863579,ARIZR
207279,GRC
82562156558576,JFBR
203321,VCV
82016695711285,SOSH
80878529375105,BTRY
203342,UVV
205475,UTL
202100,SSBI
84091164920132,JTAIZ
208816,PYN
79723183167390,AUUD
81432580157793,REFI
82708185446842,BHVN*
202711,TSI
73963632017001,BGIO
210225,TERP
83580063809205,JYD
212418,DTY
74229919979947,ROSE
209076,PIH
208106,DMF
82102595057313,HNVR
75003014104433,BRACR
201223,NBL
208021,AEB
201853,CMA
84241488775786,HYAC.WS
208496,LPCN
202306,PCN
82970178452300,RAYA
76536317430688,CNFRL
81600083882830,VDNT
206818,TWO
212377,FPAY
75363791357911,AGS
74577812341323,JBGS
201130,SFUN
82373177997314,TGL
77494095138312,AQNB
71519795624250,AIMT
203510,MINI
83245056359639,BREA
84842784199392,LEGT.U
205585,FRD
201926,INTC
81260781465564,ENSB
83983790737537,CTCX
208883,CANF
84662395572668,IBLUU
201461,DSX
81471234863559,FXCOU
205479,PPR
77734613307090,HHT
207977,MOG.B
74934294627620,KIDS
82282983683988,AIMBU
202372,ARI
80784040094374,LDOC
207921,BPOPN
205690,ALCO
203087,GDV
80208514472758,PPTA
74582107308622,TPVY
203144,FRA
202563,LGI
82514911918253,GRFX
75625784363178,IQ
202558,DEO
75995151550900,TDACW
203424,NNBR
210277,THQ
205583,KRC
85079007401085,MGRO
203371,ZTR
205541,C
202037,NPO
80466212513195,WKSP
202121,MMM
202857,DCI
81381040550165,BLEUU
84950158381941,BTOC
75612899461282,AIHS
207493,BCOM
76141180439064,DAVA
78434692977338,DHC
84134114593196,BUJA
203249,MUJ
202310,ORCL
207934,HEQ
211384,NVCR
84293028383435,ZHZ
202654,CRT
74753906000546,KCAPL
77717433437901,XPEL
75484050442333,VXRT
77193447427368,AFGB
78155520102763,PROF
79723183167392,PTA
81475529830916,XPDBU
202365,ESEA
207054,PDI
207174,NEA
205602,SMTC
85074712433770,GCTS.WS
80900004211632,WCGC
74577812341324,BCACW
208797,PYS
81527069438613,SPRC
205287,VLT
202207,KAR
201733,TEI
81247896563519,FREY.WS
205856,FONR
202733,VIV
81698868130881,SHEL.WI
211012,CHCT
208095,VGI
77378131021243,PSTL
208043,NEON
84018150475969,ELWS
205800,KAI
202319,GGG
203565,ARLP
202576,BCE
82222854141759,PEV
209853,IPB
203158,FCT
81630148653993,SUNFU
203373,AUDC
83842056814776,ESHU
78546362127099,SDGR
81015968328857,LAZZZ
76184130112061,ADILW
206003,MPV
80960133753903,SRZN
202406,ASH
74186970316952,CVNA
207394,BIO.B
201623,RAND
80324478590096,CMMB
77266461871464,VERBW
201754,HEI
76532022463387,EIC
74753906000547,AGNCN
201898,VNO
76544907365294,ET
85263691003492,RAY
209173,GRF
210600,WK
205747,TREE
203254,NAC
210402,ICL
81381040550172,SANG
81720342967408,MHUA
80363133295913,GIA.U
79577154279071,BCAT
207215,ETV
203114,BFK
85048942629943,MRNO
207643,EHI
83790517207131,CJET
81531364405925,ADSE
85521389042025,OXLCI
202086,PTY
85456964532323,ABNY
85293755774628,GDXY
210670,HIPS
85396834990050,SNOY
85319525578537,URAX
85525684009331,SIMAU
85521389042022,DRAI
85521389042023,EBIT
85525684009339,TAXE
85525684009335,BTCZ
85525684009334,BTCL
10002920,LIST2920
85534273943957,LPAAU
85534273943958,LYLD
85534273943968,LPAUU
80255759113101,IMCC
85517094074711,QIG
85547158845860,PCF.RGT
201429,AVGO
202872,MT
85525684009338,DUKZ
85525684009337,DUKQ
85529978976651,HEJD
85529978976649,CCNR
85529978976650,DUKX
207632,VTWO
205209,UWM
203853,RWM
84232898841173,CLDI
85538568911265,MBAV.U
85534273943956,ILOW
85560043747794,ARNGF.SSO
83159157013613,MGOL
85547158845863,KSPY
85551453813177,EFAA
85551453813180,RSPA
85555748780483,CATF
85555748780488,QQA
203537,ECL
85353885316988,QMMM
85547158845875,ARTV
85555748780487,MADE
85568633682407,ANWWQ.ESC
85568633682411,CLDC.RSTD
85568633682413,GRRR.CVR
85568633682414,SVA.TEN
85568633682415,ENLV.CVR
85568633682409,ACETQ.ESC
85568633682410,SILA.CNT
85568633682417,NXBR.REG
85568633682412,WINT.WAR
85568633682421,OCRX.CVR
85568633682408,NYRT.ESC
85568633682416,PSHG.CNT
85568633682418,YRIV.TEN
85568633682419,APRI.CVR
85568633682420,ARK.CA
85568633682422,GLDMN.RST
85568633682423,SEAC.CNT
85568633682424,FLTR.GBP
85568633682426,FWPAY.TEN
85568633682427,HEWU.ESC
85568633682434,OMED.CVR2
85568633682429,INBX.CVR
85568633682430,STRT.CVR
85568633682425,TTPH.CVR
85568633682432,BGGSQ.ESC
85568633682433,NIHD.ESC
85568633682428,DTRM.ESC
85568633682431,GEMP.CVR
85568633682435,ARDMQ.ESC
85568633682441,PRVL.CVR
85568633682436,GTXI.CVR
85568633682443,DDG.ESC
85568633682438,AABA.USD
85568633682439,OLD.ESC
85568633682440,GLIBA.ESC
85568633682442,FSTR.CVR
85568633682437,REXN.CVR
85577223617039,TRINI
10100779,LIST20781
206813,BEP
84314503220000,BIRK
83176336882813,CCLDP
83176336882820,CCLDO
83266531196148,ASST
84404697534111,AIRE
81582904013621,FCNCO
80814104865498,BRDG
74453258289648,OXLCM
78434692977341,ZIONP
201588,NMR
84301618318061,SYRA
84932978512734,LOT
210444,CAPL
210000,WHLRP
78980153824280,OCFCP
85113367147690,ZOOZ
82291573618592,GSUN
80466212513000,NEOV
211488,WVVIP
85375360153505,LIF
83756157468738,ATS
205465,HTGC
81290846236695,BXSL
79834852317269,BHFAN
85439784663121,RECT
76639396645871,BCSF
83794812174435,BOF
74968654352985,SVM
78009491214565,SVC
206943,PEB
82600811264276,MSBIP
77206332329270,BPYPP
83412560084411,HBANL
80685255846315,HBANM
85289460807321,FLYE
81883551724911,BBUC
84688165376478,FLYX
81969451070953,WBDWV
203259,SHO
84855669101290,MGX
83983790737563,TSBX
83395380215207,USGO
80706730682835,ATLCP
83519934266998,STHO
82699595512243,NYAX
82201379305256,BIAF
205919,ALEX
83726092697609,MGRM
201796,SJT
83176336882821,GDC
73864847769161,CLPR
83481279561263,ARBB
84688165376482,NBBK
79482664998404,CCNEP
84958748316571,ZBAO
82197084337951,ODV
207065,AAT
84207129037352,SCNI
202511,BIP
83575768841903,PKST
202078,EDAP
84537841520558,ZKH
80784040094373,LRFC
81505594602088,USCT
79126182712464,UCBIO
207900,VOC
85452669565026,LSH
205533,SLRC
202587,KKR
80723910552068,ECCC
85023172826121,MNDR
83953725966424,APGE
82338818258911,IONR
83421150019020,SFWL
79937931532555,FGFPP
202331,PAA
84048215247098,BVFL
80814104865502,PECO
210996,FTAI
80466212511769,MCVT
78907139380195,HKIT
84447647207164,NLOP
208064,PFLT
82643760937294,LICN
202729,ROIC
78572131930895,CCAP
203160,PCH
84649510670728,MTEN
210961,BSM
203265,SBR
82463372310624,NCRA
82673825708433,AGNCL
84417582436018,RR
84615150922893,AGIL
84082574985522,LRHC
82330228324303,RENE
84417582436019,YIBO
83459804724749,CLCO
84756884853332,TELO
210924,NSA
76867029912684,OPI
85100482245739,NXTT
80466212512816,SILO
84366042828240,SOWG
82046760482402,LUCY
80466212512015,OPXS
80985903557729,BWBBP
81320911007859,SLNHP
83326660738385,ISPR
208502,TLF
210906,NXRT
85315230611226,KBDC
85048942629939,LOBO
84516366684045,GSIW
202822,AB
205898,CSWC
84606560997664,CCTG
206970,NHI
84743999951419,TCTM
207529,SPLP
205269,MMLP
206279,GYRO
84774064722525,PSBD
85349590329415,VACC
85259396036176,FER
84872848970496,MAMO
83794812174434,MSS
201308,NEWT
84434762305234,BYU
203330,KEYW
205573,NLY
202313,HMC
81466939896252,OCCIN
83988085704863,CSLR
80178449701637,WAFDP
84774064722527,KSPI
201427,TWTR
205620,LAMR
203953,SUN
201710,SUI
85375360153529,TEM
80693845780931,SQFTP
78159815070068,DNK
77004468866227,TCRR
206874,AMH
84842784199385,KYTX
84713935180312,SDHC
84825604330150,ECCF
210735,XHR
84632330801518,BAYAU
81402515386694,BHFAM
203247,FRT
84052510214408,MIRA
85156316820759,YYAI
83623013482205,SAZ
84061100149011,LLYVA
82673825708439,PRZO
85487029303495,AIOT
84000970606766,KVACU
80358838328589,NRAC
82721070348735,RBCP
81406810353997,NYMTZ
81338090877093,NXDT
203358,WPC
84477711978311,SMXT
202762,MFG
203324,ARCC
83996675637600,BGLC
208326,MRCC
206700,CQP
212257,WHLRD
82308753487786,YOSH
85525684009336,CGBS
208320,HRZN
75780403185941,BHR
201056,QIWI
207119,SBRA
84774064722526,SUGP
84808424460948,NCDL
84134114593203,REGCO
84134114593201,REGCP
79817672448046,OZON
203513,OLP
75307956783000,ILPT
84456237141782,FEBO
84825604330163,GUTS
206792,MPLX
84533546553257,ZK
80693845780927,DIDI
83816286993657,LANDP
79684528461654,LANDO
85010287892625,PACW
82609401198888,ATXG
83923661193539,BTM
85126252049606,SUUN
202638,WES
205101,AGNC
85456964532324,AIEV
82317343422401,PSNYW
85259396036173,JDZG
84443352239866,HG
208173,SCM
84048215247092,EICB
79096117941366,PNFPP
82824149563979,ELME
205174,ADC
206770,BRX
203511,ESS
76742475861033,ESGRO
76124000569865,ESGRP
84653805638039,CDLR
82162724599525,IAUX
84443352239849,WETH
80075370486263,CETY
203920,PNNT
78615081603887,DCOMP
81192061988411,LFMDP
83953725966425,SGMT
83489869495877,STHOV
75642964232386,OXSQ
85113367147692,EPRX
84267258579623,MDBH
84378927730275,ABVX
85345295382350,WAY
74350179074311,PLYM
83532819168901,SHLT
212382,RILYL
85164906755394,LOAR
84872848970495,HLXB
82725365316044,MBINM
80350248393966,MBINN
84894323807015,AXIL
83455509757446,UCAR
80509162186840,OCCIO
84353157925718,KGEI
83008833158013,TFINP
208361,OFS
84073985050912,ANL
84237193808477,ARMN
202516,KRG
84116934723945,SEZL
84224308906563,NMRA
77360951152044,HHR
80603651467576,POWWP
207039,UAN
205263,CODI
80951543819286,VIASP
208405,BANX
85272280900644,BIOC
83288006032669,MLYS
83494164463182,CDTG
84817014395556,BTSGU
205584,IEP
206476,MTL
82098300090013,PLAO
80466212513247,SKYE
80809809898170,NYMTL
84988813087692,QDTE
85581518584345,STVVY
85581518584344,CIEIQ
85581518584343,LVLRXQ
85581518584346,CUROQ.CVR
85577223617037,QCJL
85581518584347,ITRM.RGT
84993108055012,ALAB
77768973045593,.SPJGBV
77768973045594,.SPJGBVRT
202022,IRL
82660940806515,KITT
83288006032666,CWD
85581518561325,PDYPY
85581518584349,DCAP
85581518584355,KQQQ
85014582891508,ALB.PRA
84572201259004,ARR.PRC
81290846236696,BNIXR
78301548991044,CELG.RT
82282983683984,GBBKR
82012400743980,GDSTR
81247896563523,HLLY.WS
83429739953633,LMND.WS
84572201259131,NGL.PRC
82094005122709,SMR.WS
80659486042505,VAL.WS
81836307084590,VCXB.WS
85371065186200,RSSL
85525684009332,BLMZ
85590108518970,DTSQU
85590108518981,BIAF09076W125
85568633682406,09076W125
212319,SNES
85160611788072,KMCM
85585813551661,GCAL
85585813551662,GMNY
85585813551663,GMUB
85585813551664,GUMI
85590108518971,JULM
85521389042019,NIPG
85057532564554,ORKT
82094005122710,STGF
